1947	12	-206.91	53.74	-101.78	80.27
1948	1	-205.37	52.23	-94.36	79.33
1948	2	-206.19	55.77	-92.17	79.26
1948	3	-206.63	56.05	-92.70	79.15
1948	4	-209.43	59.24	-90.55	77.71
1948	5	-213.93	59.34	-86.00	77.04
1948	6	-216.10	58.88	-83.79	75.10
1948	7	-220.69	55.57	-82.31	73.21
1948	8	-219.34	57.18	-78.44	72.24
1948	9	-218.25	59.20	-79.95	72.56
1948	10	-210.40	58.91	-80.29	72.27
1948	11	-218.18	60.24	-84.51	71.75
1948	12	-239.34	62.86	-83.71	71.94
1949	1	-238.40	55.33	-82.27	70.99
1949	2	-236.50	53.32	-84.13	70.37
1949	3	-226.90	52.86	-87.49	68.66
1949	4	-225.38	53.10	-88.77	67.85
1949	5	-218.07	53.46	-90.75	67.40
1949	6	-221.13	53.37	-88.57	65.57
1949	7	-221.16	51.96	-88.20	64.88
1949	8	-214.63	52.02	-88.30	64.81
1949	9	-214.63	48.11	-90.34	65.98
1949	10	-213.91	47.69	-93.96	65.15
1949	11	-224.78	48.74	-97.69	63.12
1949	12	-242.71	47.98	-98.40	62.46
1950	1	-247.93	46.47	-92.43	61.42
1950	2	-243.65	45.84	-96.36	61.05
1950	3	-250.56	45.22	-100.38	60.42
1950	4	-251.90	44.94	-102.28	60.70
1950	5	-257.29	45.05	-100.21	60.85
1950	6	-245.24	45.50	-101.96	60.33
1950	7	-235.99	45.56	-102.88	60.01
1950	8	-234.34	44.59	-103.26	60.45
1950	9	-224.91	44.80	-104.94	60.32
1950	10	-227.05	44.71	-107.31	59.99
1950	11	-223.08	46.09	-107.90	59.09
1950	12	-235.31	44.92	-108.90	59.05
1951	1	-235.92	47.28	-107.92	57.99
1951	2	-223.82	46.65	-108.70	57.84
1951	3	-214.88	46.02	-110.34	57.25
1951	4	-213.78	45.61	-111.47	56.13
1951	5	-212.07	46.16	-110.66	55.13
1951	6	-213.79	47.49	-110.63	54.13
1951	7	-200.63	49.16	-108.80	54.82
1951	8	-192.71	50.70	-108.59	55.10
1951	9	-187.19	49.35	-106.81	54.70
1951	10	-195.39	47.56	-107.15	54.62
1951	11	-191.28	44.88	-105.42	53.81
1951	12	-210.03	46.46	-102.53	53.49
1952	1	-210.17	44.81	-99.46	52.64
1952	2	-223.10	48.20	-99.52	52.29
1952	3	-212.70	50.25	-103.33	52.75
1952	4	-208.47	49.06	-104.42	53.09
1952	5	-205.86	48.31	-102.26	53.64
1952	6	-214.09	47.42	-104.52	53.97
1952	7	-218.67	48.20	-107.52	53.36
1952	8	-213.88	45.90	-107.76	53.51
1952	9	-206.75	46.59	-107.06	54.67
1952	10	-213.57	47.47	-109.37	55.06
1952	11	-216.77	47.50	-110.68	55.20
1952	12	-220.87	47.76	-111.85	55.88
1953	1	-222.79	47.52	-105.13	56.05
1953	2	-218.14	48.77	-103.10	58.09
1953	3	-204.90	47.42	-99.00	58.11
1953	4	-203.89	48.39	-96.67	59.17
1953	5	-216.27	51.64	-96.55	60.23
1953	6	-211.53	53.52	-99.23	61.37
1953	7	-205.45	55.02	-98.42	62.65
1953	8	-203.02	55.89	-98.70	63.46
1953	9	-187.22	54.76	-98.61	64.63
1953	10	-182.24	54.15	-101.33	65.63
1953	11	-189.94	52.62	-100.85	65.74
1953	12	-202.35	51.93	-100.57	65.98
1954	1	-185.60	49.01	-97.60	64.27
1954	2	-190.52	47.93	-97.93	64.95
1954	3	-183.82	46.97	-99.05	65.43
1954	4	-179.36	47.51	-99.75	65.71
1954	5	-177.91	48.03	-97.97	65.02
1954	6	-183.57	47.73	-97.41	64.31
1954	7	-164.98	47.43	-100.08	63.17
1954	8	-160.19	48.50	-97.63	62.76
1954	9	-159.87	48.30	-96.20	62.46
1954	10	-166.15	47.73	-95.21	61.09
1954	11	-170.47	46.38	-94.36	60.62
1954	12	-177.39	46.54	-93.21	60.27
1955	1	-176.47	45.14	-92.15	57.88
1955	2	-180.17	44.53	-92.15	57.29
1955	3	-176.91	43.97	-94.25	56.67
1955	4	-189.49	44.26	-95.46	56.00
1955	5	-191.81	45.47	-93.27	55.24
1955	6	-212.70	43.15	-95.11	53.91
1955	7	-218.29	41.79	-90.92	50.84
1955	8	-228.87	42.70	-91.11	50.22
1955	9	-230.25	41.27	-90.16	49.54
1955	10	-224.95	39.05	-89.71	49.15
1955	11	-229.83	38.27	-91.50	48.06
1955	12	-230.15	36.24	-91.62	47.48
1956	1	-232.81	33.04	-82.67	47.02
1956	2	-236.33	30.87	-82.77	45.61
1956	3	-237.35	29.89	-85.63	44.37
1956	4	-208.46	29.25	-91.10	42.53
1956	5	-204.30	29.21	-94.93	40.26
1956	6	-196.66	28.06	-95.58	37.99
1956	7	-187.02	25.75	-95.83	36.03
1956	8	-172.98	25.23	-96.26	35.42
1956	9	-167.28	25.35	-100.39	35.10
1956	10	-186.00	24.69	-100.74	34.08
1956	11	-181.62	24.05	-101.86	34.05
1956	12	-203.10	22.77	-101.25	34.30
1957	1	-201.98	23.37	-101.29	34.28
1957	2	-204.20	24.62	-101.99	33.70
1957	3	-217.27	24.05	-100.27	33.22
1957	4	-224.92	24.28	-101.48	33.10
1957	5	-220.46	25.84	-103.64	33.25
1957	6	-210.11	24.22	-101.72	32.92
1957	7	-198.94	23.02	-98.69	32.37
1957	8	-194.30	24.27	-97.38	31.88
1957	9	-175.31	27.85	-98.38	31.22
1957	10	-179.37	28.03	-98.94	31.33
1957	11	-184.18	26.38	-94.91	31.98
1957	12	-188.04	24.85	-95.83	32.59
1958	1	-181.42	23.09	-90.60	32.68
1958	2	-178.38	22.57	-94.79	32.23
1958	3	-170.79	24.77	-93.10	32.69
1958	4	-151.58	25.04	-93.90	32.35
1958	5	-161.75	26.28	-96.05	31.86
1958	6	-168.68	25.92	-92.70	30.51
1958	7	-157.53	24.09	-86.00	29.79
1958	8	-144.69	25.83	-82.63	29.68
1958	9	-129.72	28.50	-83.05	29.46
1958	10	-128.83	30.61	-82.71	29.67
1958	11	-136.00	30.13	-84.51	30.04
1958	12	-145.64	30.43	-86.95	29.99
1959	1	-184.65	29.27	-84.11	29.50
1959	2	-176.64	28.33	-86.64	29.58
1959	3	-181.93	29.32	-88.75	29.05
1959	4	-181.93	29.85	-88.38	28.83
1959	5	-184.94	29.44	-89.07	28.47
1959	6	-185.59	27.69	-89.61	27.81
1959	7	-182.36	25.55	-89.27	27.58
1959	8	-181.18	27.31	-86.16	27.53
1959	9	-190.62	27.43	-85.73	28.28
1959	10	-177.43	24.90	-86.73	28.16
1959	11	-184.11	23.57	-86.49	28.25
1959	12	-189.21	22.95	-87.59	28.45
1960	1	-187.74	22.91	-82.71	29.70
1960	2	-195.03	23.20	-85.04	30.01
1960	3	-181.65	21.47	-86.64	29.78
1960	4	-184.04	21.60	-89.01	29.36
1960	5	-189.78	21.93	-88.09	29.98
1960	6	-181.78	22.86	-85.45	29.50
1960	7	-178.17	22.77	-83.85	29.59
1960	8	-169.16	21.99	-81.29	28.90
1960	9	-158.69	22.42	-76.33	28.93
1960	10	-157.10	22.76	-76.51	29.56
1960	11	-156.19	22.91	-72.06	29.99
1960	12	-167.69	23.14	-73.81	30.30
1961	1	-166.34	26.38	-70.19	29.56
1961	2	-181.11	25.36	-70.20	29.56
1961	3	-175.74	25.90	-67.83	29.61
1961	4	-176.75	26.17	-66.95	29.54
1961	5	-183.56	25.43	-64.89	29.57
1961	6	-177.54	23.39	-68.91	29.18
1961	7	-175.56	25.89	-66.14	28.59
1961	8	-182.45	26.90	-63.25	28.17
1961	9	-176.96	27.35	-62.69	28.42
1961	10	-167.57	26.47	-65.11	28.27
1961	11	-166.33	25.76	-66.57	28.97
1961	12	-162.35	26.41	-67.09	29.40
1962	1	-156.20	27.18	-66.46	29.05
1962	2	-170.07	27.88	-69.57	29.24
1962	3	-167.46	26.76	-71.60	29.60
1962	4	-163.80	27.73	-74.55	29.18
1962	5	-153.46	25.31	-77.54	29.10
1962	6	-149.21	22.86	-77.60	28.51
1962	7	-127.51	21.92	-76.05	28.74
1962	8	-132.31	21.70	-74.05	29.27
1962	9	-130.55	22.41	-73.59	30.03
1962	10	-134.64	23.59	-74.69	30.51
1962	11	-140.81	26.75	-74.65	30.89
1962	12	-161.79	28.17	-75.96	29.75
1963	1	-150.76	27.61	-78.47	28.86
1963	2	-146.90	24.31	-81.13	28.83
1963	3	-144.46	23.95	-79.47	28.73
1963	4	-151.45	22.39	-77.12	28.94
1963	5	-150.94	21.78	-75.66	28.39
1963	6	-147.30	20.80	-75.74	27.21
1963	7	-157.05	18.38	-73.47	26.90
1963	8	-157.16	20.32	-73.15	26.78
1963	9	-162.36	21.06	-74.55	27.00
1963	10	-151.50	21.19	-76.70	26.72
1963	11	-158.34	20.58	-76.95	26.66
1963	12	-186.03	21.47	-77.66	26.82
1964	1	-197.09	20.63	-75.12	26.31
1964	2	-174.87	20.78	-77.76	26.31
1964	3	-176.60	22.56	-80.29	26.70
1964	4	-192.76	23.85	-80.58	26.54
1964	5	-185.22	23.51	-79.97	26.29
1964	6	-184.70	22.21	-80.53	24.38
1964	7	-198.49	21.89	-80.27	24.40
1964	8	-183.80	21.49	-77.15	24.20
1964	9	-182.08	23.99	-77.14	24.31
1964	10	-178.64	23.30	-74.43	24.69
1964	11	-185.15	22.51	-73.31	24.42
1964	12	-189.38	22.49	-76.47	24.33
1965	1	-197.58	26.04	-77.16	26.15
1965	2	-203.48	25.46	-73.40	26.23
1965	3	-201.26	23.67	-73.71	26.30
1965	4	-196.77	22.45	-72.29	26.34
1965	5	-193.56	20.67	-69.58	26.35
1965	6	-184.85	20.95	-69.12	25.68
1965	7	-188.04	20.06	-71.83	25.24
1965	8	-192.34	19.96	-68.83	25.23
1965	9	-153.74	21.07	-68.85	25.32
1965	10	-161.03	23.60	-71.43	25.04
1965	11	-167.85	23.34	-73.08	25.14
1965	12	-178.14	22.82	-75.00	25.01
1966	1	-169.13	21.01	-69.65	24.83
1966	2	-174.08	21.70	-67.08	25.22
1966	3	-173.35	22.68	-66.68	25.50
1966	4	-171.81	22.70	-64.99	25.66
1966	5	-151.64	22.41	-65.49	25.70
1966	6	-169.38	22.44	-68.47	25.71
1966	7	-174.04	22.89	-66.81	25.13
1966	8	-166.14	22.52	-65.78	25.35
1966	9	-167.72	23.12	-61.51	25.21
1966	10	-179.31	21.64	-63.78	24.95
1966	11	-175.12	21.46	-63.42	25.55
1966	12	-188.01	20.76	-63.67	25.35
1967	1	-174.95	20.18	-58.15	25.05
1967	2	-173.76	20.15	-59.28	25.38
1967	3	-167.38	19.40	-54.24	24.92
1967	4	-170.29	18.40	-57.45	24.70
1967	5	-172.95	18.73	-61.02	24.47
1967	6	-154.46	17.29	-67.67	23.94
1967	7	-158.04	16.90	-70.16	23.71
1967	8	-177.92	17.47	-70.42	23.92
1967	9	-166.77	18.29	-68.54	24.03
1967	10	-173.10	18.29	-71.47	23.66
1967	11	-187.89	17.02	-72.63	23.86
1967	12	-206.99	16.68	-72.74	23.54
1968	1	-201.35	16.42	-70.51	22.57
1968	2	-207.46	15.57	-69.58	22.63
1968	3	-197.79	15.16	-75.09	22.98
1968	4	-197.66	15.58	-77.89	23.30
1968	5	-185.89	16.13	-76.93	22.98
1968	6	-171.72	16.04	-76.40	22.91
1968	7	-167.04	14.52	-77.52	22.40
1968	8	-173.22	14.22	-78.42	22.35
1968	9	-174.09	14.02	-78.64	22.03
1968	10	-167.76	13.81	-79.86	21.40
1968	11	-167.20	13.76	-78.32	21.67
1968	12	-176.06	13.59	-79.16	21.71
1969	1	-170.41	13.53	-73.08	21.51
1969	2	-165.22	13.79	-75.12	22.38
1969	3	-157.89	14.54	-79.76	22.69
1969	4	-160.22	14.06	-79.97	22.75
1969	5	-168.64	14.62	-85.47	22.95
1969	6	-164.93	14.41	-85.35	23.10
1969	7	-169.31	14.52	-83.75	23.07
1969	8	-193.72	14.83	-81.17	23.00
1969	9	-197.36	16.02	-79.40	22.83
1969	10	-194.81	14.96	-85.58	22.79
1969	11	-195.90	14.10	-84.15	23.44
1969	12	-213.62	14.15	-85.76	23.10
1970	1	-206.94	14.02	-82.30	23.64
1970	2	-216.16	14.37	-86.09	23.40
1970	3	-213.09	13.35	-82.01	23.69
1970	4	-194.95	12.90	-85.47	23.65
1970	5	-190.73	13.11	-82.42	23.82
1970	6	-189.33	12.73	-85.69	23.28
1970	7	-174.92	12.81	-86.41	22.78
1970	8	-178.73	13.97	-84.09	22.26
1970	9	-172.01	14.00	-81.98	22.59
1970	10	-171.87	14.32	-79.13	22.66
1970	11	-172.00	14.64	-84.50	23.00
1970	12	-173.27	14.25	-81.81	23.20
1971	1	-164.28	12.95	-80.54	22.94
1971	2	-170.25	13.15	-82.95	23.08
1971	3	-166.43	13.78	-83.76	23.34
1971	4	-175.42	12.77	-85.52	23.64
1971	5	-169.90	12.25	-85.73	23.72
1971	6	-168.82	11.33	-85.85	23.14
1971	7	-159.40	10.96	-84.10	22.97
1971	8	-158.01	11.77	-83.37	23.23
1971	9	-151.95	11.72	-85.37	23.25
1971	10	-149.75	12.02	-81.54	23.25
1971	11	-165.17	12.35	-80.34	23.76
1971	12	-179.87	12.62	-78.46	23.93
1972	1	-175.20	12.93	-76.37	23.81
1972	2	-173.55	12.99	-77.02	24.00
1972	3	-162.48	13.58	-80.22	23.99
1972	4	-157.80	13.65	-81.76	23.96
1972	5	-147.60	14.24	-81.35	23.88
1972	6	-153.95	13.34	-78.59	23.87
1972	7	-167.34	14.03	-72.81	23.22
1972	8	-174.43	14.02	-73.84	23.04
1972	9	-167.25	12.66	-73.97	23.57
1972	10	-177.96	12.32	-73.89	23.61
1972	11	-181.16	12.35	-79.09	24.05
1972	12	-185.36	12.26	-80.75	24.46
1973	1	-179.18	11.89	-76.26	24.20
1973	2	-182.11	11.75	-76.58	24.33
1973	3	-180.90	18.07	-77.54	24.29
1973	4	-178.54	18.37	-80.63	24.32
1973	5	-183.42	18.71	-76.27	24.08
1973	6	-182.65	18.61	-74.72	24.12
1973	7	-166.24	18.13	-72.14	24.11
1973	8	-156.18	19.34	-67.11	24.51
1973	9	-154.06	20.38	-73.34	25.41
1973	10	-157.72	20.17	-72.06	25.66
1973	11	-159.67	20.03	-72.56	25.89
1973	12	-160.33	18.84	-71.71	26.08
1974	1	-153.12	19.66	-67.19	26.08
1974	2	-152.83	20.04	-70.36	26.33
1974	3	-147.63	19.25	-71.57	26.14
1974	4	-161.56	19.31	-67.18	26.43
1974	5	-157.41	20.42	-63.06	26.36
1974	6	-157.22	20.35	-61.15	26.17
1974	7	-161.79	18.70	-62.32	25.94
1974	8	-159.00	19.69	-58.43	26.19
1974	9	-154.24	19.82	-56.25	26.00
1974	10	-145.05	18.59	-58.62	26.06
1974	11	-145.47	19.57	-59.18	26.70
1974	12	-151.79	21.02	-56.46	26.22
1975	1	-135.38	20.36	-57.23	26.21
1975	2	-142.16	20.56	-58.64	26.48
1975	3	-152.22	20.70	-61.06	26.69
1975	4	-153.22	20.84	-61.33	26.13
1975	5	-149.44	20.67	-60.49	26.24
1975	6	-160.80	20.48	-60.50	25.03
1975	7	-161.33	19.88	-64.10	24.78
1975	8	-150.85	20.13	-61.92	25.04
1975	9	-147.89	21.28	-68.09	25.59
1975	10	-152.66	21.81	-71.47	26.07
1975	11	-137.51	20.32	-79.92	26.81
1975	12	-142.51	20.55	-83.49	27.77
1976	1	-152.30	20.34	-76.41	27.91
1976	2	-154.89	21.43	-77.31	27.73
1976	3	-146.81	21.61	-78.26	27.63
1976	4	-161.99	21.39	-76.89	27.47
1976	5	-162.73	22.12	-78.52	27.32
1976	6	-164.11	21.20	-81.38	26.93
1976	7	-153.13	18.93	-75.85	25.59
1976	8	-149.40	20.13	-75.92	25.42
1976	9	-144.76	21.36	-76.50	25.44
1976	10	-137.03	21.06	-79.11	25.68
1976	11	-137.89	20.25	-79.29	25.13
1976	12	-146.60	20.30	-82.73	25.06
1977	1	-144.29	19.86	-81.12	24.74
1977	2	-135.63	19.73	-85.78	24.20
1977	3	-129.36	19.08	-81.56	23.97
1977	4	-134.45	20.14	-77.98	23.91
1977	5	-142.51	22.02	-79.89	23.78
1977	6	-144.79	21.93	-77.89	22.98
1977	7	-152.17	21.77	-77.49	23.53
1977	8	-144.61	21.37	-78.14	24.02
1977	9	-147.37	20.53	-77.33	23.88
1977	10	-133.77	19.70	-78.99	24.18
1977	11	-140.75	18.95	-74.85	23.97
1977	12	-141.14	18.39	-73.63	24.05
1978	1	-132.72	17.04	-74.05	23.91
1978	2	-132.29	16.98	-74.91	23.40
1978	3	-128.03	17.83	-72.35	23.46
1978	4	-134.77	17.39	-72.92	23.33
1978	5	-140.91	17.60	-76.67	23.01
1978	6	-142.58	15.75	-80.17	22.98
1978	7	-136.26	14.53	-75.50	22.70
1978	8	-145.91	14.88	-72.87	23.08
1978	9	-131.09	15.26	-74.36	23.27
1978	10	-134.74	15.30	-72.75	23.41
1978	11	-128.27	14.60	-72.10	23.50
1978	12	-136.75	14.12	-74.04	23.47
1979	1	-142.47	13.31	-71.27	23.26
1979	2	-149.19	12.55	-73.01	22.98
1979	3	-140.86	12.47	-74.98	22.78
1979	4	-142.90	13.04	-74.69	22.83
1979	5	-145.55	14.29	-76.71	23.08
1979	6	-147.44	14.64	-73.69	22.78
1979	7	-142.98	15.31	-72.86	22.26
1979	8	-156.89	16.58	-71.43	22.78
1979	9	-152.40	17.11	-76.26	22.43
1979	10	-161.30	16.91	-76.56	22.13
1979	11	-155.15	16.41	-73.48	22.64
1979	12	-151.23	15.25	-73.56	22.90
1980	1	-137.75	14.82	-70.93	24.25
1980	2	-133.81	14.43	-71.82	24.04
1980	3	-129.21	14.29	-68.96	23.78
1980	4	-138.27	13.56	-66.37	23.37
1980	5	-142.36	14.03	-68.04	23.37
1980	6	-152.32	14.16	-69.23	23.54
1980	7	-163.75	13.64	-70.35	23.49
1980	8	-158.70	14.65	-68.36	23.30
1980	9	-156.46	15.78	-69.57	23.80
1980	10	-157.68	15.81	-70.51	23.48
1980	11	-154.88	15.57	-70.76	23.70
1980	12	-161.00	15.69	-72.71	23.55
1981	1	-143.66	14.86	-72.79	23.22
1981	2	-146.09	14.30	-74.71	23.56
1981	3	-130.20	14.28	-76.08	23.82
1981	4	-131.23	14.00	-75.38	23.98
1981	5	-134.78	14.53	-73.65	23.52
1981	6	-148.21	14.43	-71.90	22.85
1981	7	-154.06	15.02	-72.76	22.48
1981	8	-151.72	16.47	-71.64	23.18
1981	9	-146.07	17.78	-71.73	23.60
1981	10	-141.58	17.71	-70.35	23.70
1981	11	-154.59	16.38	-71.53	23.59
1981	12	-160.62	15.94	-76.91	22.58
1982	1	-152.69	14.95	-77.98	21.56
1982	2	-138.51	14.15	-73.88	20.87
1982	3	-139.50	14.14	-74.15	20.51
1982	4	-145.30	13.91	-73.76	21.01
1982	5	-147.75	13.52	-68.99	20.96
1982	6	-160.88	13.21	-69.57	21.05
1982	7	-157.61	12.87	-68.07	20.92
1982	8	-156.32	12.99	-66.75	20.94
1982	9	-148.04	12.97	-65.67	21.02
1982	10	-153.46	12.38	-67.65	21.18
1982	11	-155.32	12.09	-68.77	20.95
1982	12	-165.77	12.04	-70.96	20.64
1983	1	-163.94	11.73	-68.07	20.45
1983	2	-169.54	12.27	-74.10	20.82
1983	3	-153.11	12.37	-76.08	20.79
1983	4	-151.88	12.87	-76.47	20.69
1983	5	-146.57	13.77	-76.27	20.70
1983	6	-150.73	13.32	-78.41	20.90
1983	7	-154.46	12.96	-76.14	21.01
1983	8	-167.67	13.87	-72.78	20.78
1983	9	-156.10	14.41	-71.47	21.00
1983	10	-151.63	14.53	-72.87	20.94
1983	11	-157.71	14.04	-74.29	20.92
1983	12	-159.04	14.55	-75.79	21.09
1984	1	-145.68	14.33	-78.25	20.69
1984	2	-139.71	15.10	-79.54	21.12
1984	3	-134.32	14.83	-79.94	21.16
1984	4	-154.92	14.60	-79.66	21.35
1984	5	-161.87	14.06	-84.17	21.64
1984	6	-177.49	13.51	-82.99	21.42
1984	7	-182.18	12.92	-80.14	21.26
1984	8	-188.47	13.55	-78.59	21.20
1984	9	-177.12	14.51	-80.98	21.60
1984	10	-168.54	14.83	-82.09	22.03
1984	11	-159.15	14.62	-84.27	21.79
1984	12	-158.73	14.47	-79.80	21.14
1985	1	-142.36	13.14	-75.18	20.71
1985	2	-138.87	13.09	-81.99	20.58
1985	3	-127.67	13.32	-83.89	20.38
1985	4	-127.25	13.24	-85.09	20.37
1985	5	-138.38	13.45	-83.05	20.40
1985	6	-148.69	13.07	-83.03	20.30
1985	7	-152.59	12.35	-84.28	20.24
1985	8	-162.44	13.61	-84.11	20.70
1985	9	-157.82	15.75	-83.06	20.70
1985	10	-154.73	16.42	-81.29	20.43
1985	11	-149.82	14.93	-76.87	19.90
1985	12	-154.56	14.71	-76.70	19.79
1986	1	-151.71	13.52	-73.81	19.48
1986	2	-146.26	13.34	-71.56	19.63
1986	3	-138.52	13.57	-74.51	19.56
1986	4	-133.79	13.45	-71.20	19.14
1986	5	-133.13	13.40	-67.32	19.17
1986	6	-125.09	13.83	-66.58	19.46
1986	7	-118.77	12.45	-62.62	19.27
1986	8	-117.16	12.66	-59.64	19.09
1986	9	-109.85	13.25	-58.02	18.84
1986	10	-119.35	14.03	-63.12	18.65
1986	11	-125.18	13.28	-61.38	18.43
1986	12	-136.59	12.47	-64.74	18.64
1987	1	-132.30	11.72	-64.74	18.29
1987	2	-135.76	11.37	-61.45	18.30
1987	3	-122.93	11.61	-62.68	18.71
1987	4	-125.11	11.80	-64.59	18.57
1987	5	-131.37	11.95	-61.82	18.94
1987	6	-138.21	11.69	-61.76	19.01
1987	7	-138.58	11.32	-61.53	18.94
1987	8	-146.61	11.20	-59.91	18.97
1987	9	-134.86	12.06	-57.77	19.15
1987	10	-130.59	11.10	-62.47	19.19
1987	11	-127.09	10.95	-61.00	18.71
1987	12	-127.37	11.39	-62.77	18.66
1988	1	-129.37	10.94	-60.56	18.15
1988	2	-140.31	11.35	-61.73	18.24
1988	3	-131.52	11.99	-59.88	18.14
1988	4	-139.76	12.49	-60.99	18.32
1988	5	-143.54	13.06	-61.44	18.26
